"id","raw","encoded","pred","label","dist","training_count","not_exact"
"2724","1 medium onion (chopped)","1 medium onion ( chopped )","yellow onion","yellow onion","0.16063935","164","False"
"5136","1 large handful mixed greens","1 large handful mixed greens","spring lettuce mix","spring lettuce mix","0.16194335","8","True"
"2555","1 baguette, cut it into 3-4 equal pieces, toasted, for serving","1 baguette , cut it into 3 - 4 equal pieces , toasted , for serving","French bread","French bread","0.1800876","9","False"
"6440","4 pounds ground beef","4 pounds ground beef","ground beef","ground beef","0.07552684","11","False"
"3064","1 ¼ teaspoon kosher salt","1 1 / 4 teaspoon kosher salt","kosher salt","kosher salt","0.046506435","113","False"
"3494","2 tablespoons packed brown sugar","2 tablespoons packed brown sugar","light brown sugar","light brown sugar","0.09247601","32","False"
"697","1/4 teaspoon kosher salt","1 / 4 teaspoon kosher salt","kosher salt","kosher salt","0.03789206","113","False"
"6492","3/4 pound fusilli pasta, dry","3 / 4 pound fusilli pasta , dry","fusilli pasta","fusilli pasta","0.08560619","2","False"
"1525","6 ounces large fresh or frozen thawed shrimp, peeled, deveined, and finely chopped","6 ounces large fresh or frozen thawed shrimp , peeled , deveined , and finely chopped","shrimp","shrimp","0.21318707","38","False"
"8915","1 tablespoon pure maple syrup","1 tablespoon pure maple syrup","maple syrup","maple syrup","0.048047874","17","False"
"3947","1 raw egg","1 raw egg","egg","egg","0.038920347","93","False"
"3193","1 teaspoon toasted sesame oil","1 teaspoon toasted sesame oil","sesame oil","sesame oil","0.12728229","68","False"
"8315","1 egg","1 egg","egg","egg","0.06129207","93","False"
"6951","Freshly ground black pepper","Freshly ground black pepper","ground black pepper","ground black pepper","0.031049572","200","False"
"6416","1 teaspoon fresh thyme leaves","1 teaspoon fresh thyme leaves","fresh thyme","fresh thyme","0.12716335","32","False"
"3528","2 10oz. cans diced tomatoes with green chiles (Rotel)","2 10 oz . cans diced tomatoes with green chiles ( UNK )","diced tomato with green chilies","diced tomato with green chilies","0.16090444","3","False"
"7303","1 pound ground turkey","1 pound ground turkey","ground turkey","ground turkey","0.047961667","16","False"
"1873","1/2 avocado (sliced)","1 / 2 avocado ( sliced )","hass avocado","hass avocado","0.19953392","64","False"
"6947","2 large eggs","2 large eggs","egg","egg","0.09135675","93","False"
"2013","1 tablespoon oregano","1 tablespoon oregano","dried oregano leaf","dried oregano leaf","0.09462774","41","False"
"1680","1/4 cup sweet chili garlic sauce (more to taste)","1 / 4 cup sweet chili garlic sauce ( more to taste )","sweet chili sauce","sweet chili sauce","0.20774093","5","False"
"1357","1 package gluten-free pasta (12 ounce bag), cooked according to package instructions","1 package gluten - free pasta ( 12 ounce bag ) , cooked according to package instructions","macaroni","macaroni","0.25103265","4","True"
"8545","1 pound boneless skinless chicken tenders","1 pound boneless skinless chicken tenders","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.17739993","19","True"
"2083","1 pound boneless, skinless chicken breasts, trimmed, cut into 1-inch pieces","1 pound boneless , skinless chicken breasts , trimmed , cut into 1 - inch pieces","skinless chicken breast","skinless chicken breast","0.16517764","53","False"
"6603","1/2 tsp salt (or to taste)","1 / 2 tsp salt ( or to taste )","table salt","table salt","0.099401474","208","False"
"1772","Sriracha","Sriracha","sriracha","sriracha","0.08873814","28","False"
"6397","1 cup quartered and thinly sliced Persian or English cucumber","1 cup quartered and thinly sliced Persian or English cucumber","english cucumber","english cucumber","0.22310698","9","False"
"4372","6 tablespoons olive oil","6 tablespoons olive oil","olive oil","olive oil","0.060236655","223","False"
"7477","8 (6-inch) corn tortillas","8 ( 6 - inch ) corn tortillas","corn tortilla","corn tortilla","0.123428","15","False"
"3729","2 pounds trimmed, lean corned beef brisket","2 pounds trimmed , lean corned beef brisket","corned beef brisket","corned beef brisket","0.14821316","2","False"
"6204","6 garlic cloves, rough chopped","6 garlic cloves , rough chopped","garlic","garlic","0.15327075","331","False"
"2142","½ cup long-grain white rice","1 / 2 cup long - grain white rice","white rice","white rice","0.13558024","25","False"
"7098","2 tablespoons unsalted butter","2 tablespoons unsalted butter","unsalted butter","unsalted butter","0.031103777","93","False"
"2184","lime wedges for spritzing","lime wedges for UNK","lime","lime","0.12976855","24","False"
"1232","2 tablespoons all-purpose unbleached flour","2 tablespoons all - purpose unbleached flour","all-purpose white flour","all-purpose white flour","0.1387827","36","False"
"575","1 cup reduced sodium chicken broth","1 cup reduced sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.11816643","26","False"
"6937","2 Tablespoons Packed Brown Sugar","2 Tablespoons UNK Brown Sugar","light brown sugar","light brown sugar","0.120343655","32","False"
"7693","¼ cup natural creamy peanut butter","1 / 4 cup natural creamy peanut butter","peanut butter","peanut butter","0.14882958","22","False"
"2439","1/3 cup dried cranberries","1 / 3 cup dried cranberries","dried cranberry","dried cranberry","0.1145998","8","False"
"2101","4 large eggs, fried, sunny side up or over easy","4 large eggs , fried , sunny side up or over easy","egg","egg","0.15153548","93","False"
"771","3 large sweet potatoes, peeled and cubed","3 large sweet potatoes , peeled and cubed","sweet potato","sweet potato","0.10768632","22","False"
"3765","1 1/2 cup Old-Fashioned Oats","1 1 / 2 cup Old - Fashioned UNK","rolled oat","rolled oat","0.22237444","10","False"
"6393","2 tablespoons extra-virgin olive oil","2 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.020864667","50","False"
"1962","2 10 oz cans Rotel tomatoes with green chilies","2 10 oz cans UNK tomatoes with green chilies","diced tomato with green chilies","diced tomato with green chilies","0.25056764","3","False"
"2355","3 tsp garam masala powder (Note 2)","3 tsp garam masala powder ( Note 2 )","garam masala","garam masala","0.14811204","11","False"
"8635","1/4 cup Niçoise olives (about 11), chopped","1 / 4 cup Niçoise olives ( about 11 ) , chopped","olives","olives","0.12097034","14","True"
"1054","8-10 small radishes, cut into wedges","8 - 10 small radishes , cut into wedges","radish","radish","0.20078298","8","False"
"3051","2 (15-oz.) cans fire-roasted diced tomatoes, undrained","2 ( 15 - oz . ) cans fire - roasted diced tomatoes , undrained","fire-roasted diced tomato","fire-roasted diced tomato","0.085625626","9","False"
"2131","2 (6-oz) cans tuna in olive oil, drained","2 ( 6 - oz ) cans tuna in olive oil , drained","oil-packed light tuna","oil-packed light tuna","0.3239296","6","False"
"4344","1 teaspoon finely chopped fresh thyme and/or fresh sage","1 teaspoon finely chopped fresh thyme and / or fresh sage","fresh thyme","fresh thyme","0.15801586","32","False"
"8409","2 pounds boneless skinless chicken breasts, (cut into large chunks)","2 pounds boneless skinless chicken breasts , ( cut into large chunks )","skinless chicken breast","skinless chicken breast","0.14505148","53","False"
"6045","1 Shallot","1 Shallot","shallot","shallot","0.20295757","35","False"
"3899","1 tsp dried oregano","1 tsp dried oregano","dried oregano leaf","dried oregano leaf","0.05871528","41","False"
"4224","6 cups vegetable broth","6 cups vegetable broth","vegetable broth","vegetable broth","0.06487169","29","False"
"6869","3 cups less sodium chicken broth","3 cups less sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.116929986","26","False"
"6699","1 small onion (diced)","1 small onion ( diced )","yellow onion","yellow onion","0.14708765","164","False"
"6027","1/2 teaspoon garlic powder","1 / 2 teaspoon garlic powder","garlic powder","garlic powder","0.056407295","53","False"
"1907","1 cup coarsely chopped fresh cilantro, divided","1 cup coarsely chopped fresh cilantro , divided","cilantro","cilantro","0.12190298","117","False"
"7075","1 small onion, finely chopped (about 3/4 cup)","1 small onion , finely chopped ( about 3 / 4 cup )","yellow onion","yellow onion","0.16474538","164","False"
"4612","1 avocado, (chopped)","1 avocado , ( chopped )","hass avocado","hass avocado","0.21132159","64","False"
"1014","2 tablespoons reduced-fat spreadable cream cheese","2 tablespoons reduced - fat spreadable cream cheese","cream cheese","cream cheese","0.2422893","5","True"
"3538","2 teaspoons minced peeled fresh ginger","2 teaspoons minced peeled fresh ginger","fresh ginger","fresh ginger","0.08732468","124","False"
"7650","8 ounces tempeh ((chopped into large, bite-size squares // if GF, ensure gluten-free friendly))","8 ounces tempeh ( ( chopped into large , bite - size squares / / if UNK , UNK gluten - free UNK ) )","tempeh","tempeh","0.18698384","5","False"
"5534","3 cloves garlic, minced","3 cloves garlic , minced","garlic","garlic","0.14963517","331","False"
"4909","1 1/2 teaspoons freshly ground black pepper","1 1 / 2 teaspoons freshly ground black pepper","ground black pepper","ground black pepper","0.16958478","200","False"
"4882","3 bell peppers, sliced","3 bell peppers , sliced","green bell pepper","green bell pepper","0.14903729","32","True"
"2815","1 tablespoon unsalted butter","1 tablespoon unsalted butter","unsalted butter","unsalted butter","0.043491866","93","False"
"6163","1/4 cup finely chopped lightly salted dry-roasted peanuts","1 / 4 cup finely chopped lightly salted dry - roasted peanuts","dry-roasted peanut","dry-roasted peanut","0.24658555","18","True"
"7285","1 cup chopped tomatoes","1 cup chopped tomatoes","tomato","tomato","0.10063956","57","False"
"3857","4 slices day-old bread (gluten free, whole wheat, white, sourdough, any kind you like)","4 slices day - old bread ( gluten free , whole wheat , white , sourdough , any kind you like )","sandwich bread","sandwich bread","0.2291049","31","True"
"6488","1 Tbsp capers, coarsely chopped","1 Tbsp capers , coarsely chopped","caper","caper","0.17324297","8","False"
"3866","1 teaspoon (5ml) toasted sesame oil","1 teaspoon ( UNK ) toasted sesame oil","sesame oil","sesame oil","0.14832427","68","False"
"4315","2 Scallions","2 Scallions","green onion","green onion","0.16550985","109","False"
"1247","1/4 cup extra-virgin olive oil","1 / 4 cup extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.024084397","50","False"
"1882","12 ounces peeled Sweet Potatoes, diced into 1/2-inch pieces","12 ounces peeled Sweet Potatoes , diced into 1 / 2 - inch pieces","sweet potato","sweet potato","0.1314922","22","False"
"2198","5 cups cauliflower florets (about 20 oz.)","5 cups cauliflower florets ( about 20 oz . )","white cauliflower","white cauliflower","0.16670854","21","False"
"1278","1/4 cup chopped red onion","1 / 4 cup chopped red onion","red onion","red onion","0.04030626","67","False"
"1053","10-12 ounces of canned white albacore tuna packed in water, drained","10 - 12 ounces of canned white albacore tuna packed in water , drained","water-packed white tuna","water-packed white tuna","0.18158609","4","False"
"5185","Freshly grated Parmesan","Freshly grated Parmesan","grated parmesan cheese","grated parmesan cheese","0.14505252","57","False"
"3974","1/2 bunch cilantro (about 1/2 cup chopped)","1 / 2 bunch cilantro ( about 1 / 2 cup chopped )","cilantro","cilantro","0.14318447","117","False"
"5128","1 cup asparagus, diced","1 cup asparagus , diced","fresh green asparagus","fresh green asparagus","0.1327727","11","False"
"1115","1/4 cup extra-virgin olive oil","1 / 4 cup extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.024084397","50","False"
"2209","2 tablespoons flour","2 tablespoons flour","all-purpose white flour","all-purpose white flour","0.14277226","36","False"
"275","2 teaspoons apple cider vinegar","2 teaspoons apple cider vinegar","apple cider vinegar","apple cider vinegar","0.0735877","23","False"
"2566","12 ounces/340 g button mushrooms","12 ounces / 340 g button mushrooms","white mushroom","white mushroom","0.17866254","24","False"
"6410","Cooking spray","Cooking spray","cooking spray","cooking spray","0.13056059","30","False"
"4698","juice of 1 lime","juice of 1 lime","lime juice","lime juice","0.10772025","71","False"
"4008","3 1/2 to 4 cups (840 ml to 1 l) low-sodium chicken broth","3 1 / 2 to 4 cups ( 840 ml to 1 l ) low - sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.069062546","26","False"
"3968","2 tsp soy sauce","2 tsp soy sauce","soy sauce","soy sauce","0.068698645","51","False"
"2714","Pinch of cayenne pepper","Pinch of cayenne pepper","ground red pepper","ground red pepper","0.09516944","33","False"
"4494","2 pound boneless pork shoulder roast, sirloin roast","2 pound boneless pork shoulder roast , sirloin roast","boneless pork shoulder","boneless pork shoulder","0.10555069","5","False"
"6582","1 cup toasted cashews, pinenuts, or a mix","1 cup toasted cashews , UNK , or a mix","dry-roasted cashew","dry-roasted cashew","0.2526512","6","False"
"8284","1 clove garlic","1 clove garlic","garlic","garlic","0.12490371","331","False"
"7656","2 stalks celery (chopped)","2 stalks celery ( chopped )","celery","celery","0.075540245","44","False"
"8644","1/2 teaspoon black pepper","1 / 2 teaspoon black pepper","ground black pepper","ground black pepper","0.19510871","200","False"
"4474","1 small onion, sliced thin","1 small onion , sliced thin","yellow onion","yellow onion","0.14711733","164","False"
"7727","1 (15-ounce) can diced tomatoes (I used fire-roasted)","1 ( 15 - ounce ) can diced tomatoes ( I used fire - roasted )","fire-roasted diced tomato","fire-roasted diced tomato","0.20934242","9","False"
"2449","2 garlic cloves (, minced)","2 garlic cloves ( , minced )","garlic","garlic","0.19126108","331","False"
"4683","2 tablespoons ground cumin","2 tablespoons ground cumin","ground cumin","ground cumin","0.06547219","72","False"
