"id","raw","pred","label","dist","training_count","not_exact"
"5444","3 celery stalks, coarsely chopped","celery","celery","0.14350785","44","False"
"8836","1 clove garlic, minced","garlic","garlic","0.11627709","331","False"
"121","2 large cloves garlic, 1 crushed or chopped, 1 halved","garlic","garlic","0.18031028","331","False"
"5296","3 pound boneless beef chuck roast, cut into 1-inch cubes","chuck steak","chuck steak","0.16956642","7","False"
"2860","1/4 cup chopped green onions","green onion","green onion","0.09641908","109","False"
"1663","1/4 - 1/2 avocado (sliced)","hass avocado","hass avocado","0.15764788","64","False"
"2108","1 Tbsp soy sauce","soy sauce","soy sauce","0.11074594","51","False"
"7414","4 <p>eggs</p>","egg","egg","0.1005023","93","False"
"1162","1 cup half-and-half cream","half and half","half and half","0.18008643","5","False"
"2831","1/4 tsp thyme","fresh thyme","fresh thyme","0.16606542","32","False"
"4819","1 teaspoon ground cumin","ground cumin","ground cumin","0.026857082","72","False"
"1459","1/2 cup fat free vanilla Greek yogurt","low-fat vanilla greek yogurt","low-fat vanilla greek yogurt","0.16649683","3","True"
"200","16 oz cauliflower florets","white cauliflower","white cauliflower","0.14753862","21","False"
"105","2 tbsp soy sauce","soy sauce","soy sauce","0.06944325","51","False"
"4873","1 lb turkey pastrami (or","turkey pastrami","turkey pastrami","0.08125937","1","False"
"6277","1 tablespoon Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05893345","24","False"
"4841","3 tablespoons chopped flat-leaf parsley","fresh parsley","fresh parsley","0.13168447","85","False"
"631","⅔ cup coarsely chopped Italian parsley leaves","fresh parsley","fresh parsley","0.17378718","85","False"
"7726","2 (15-ounce) cans tomato sauce","tomato sauce","tomato sauce","0.07966076","13","False"
"14","1 blood orange, Cara Cara orange, or regular orange","orange","orange","0.118490696","9","False"
"6414","1/8 teaspoon salt","table salt","table salt","0.09680227","208","False"
"3961","4 tablespoons unsalted butter, melted","unsalted butter","unsalted butter","0.06502412","93","False"
"7449","1/2 teaspoon chili powder, or more, to taste","chili powder","chili powder","0.0953265","39","False"
"156","4 Cod Fillets","pacific cod","pacific cod","0.18101233","13","False"
"6283","2 tbsp. olive oil","olive oil","olive oil","0.0689756","223","False"
"1532","1/4 cup reduced sodium beef broth","beef broth","beef broth","0.17978957","17","True"
"6888","1-2 Tbsp neutral-flavored oil (vegetable, canola, etc)","vegetable oil","vegetable oil","0.14553171","80","True"
"1188","1/2 cup water chestnuts, minced","water chestnut","water chestnut","0.19004905","3","False"
"123","1 tablespoon Calabrian chili paste, harissa or sriracha","sriracha","sriracha","0.19936933","28","False"
"1871","1/2 teaspoon black sesame seeds","hulled white sesame seed","hulled white sesame seed","0.16369006","26","True"
"8424","1 tbsp olive oil","olive oil","olive oil","0.0756367","223","False"
"7340","1/4 lb 3-4 cups fresh spinach","fresh spinach","fresh spinach","0.055312138","50","False"
"586","1 cup heavy cream","heavy whipping cream","heavy whipping cream","0.124524504","20","False"
"8662","2 tablespoons black peppercorns, slightly crushed","ground black pepper","ground black pepper","0.16171041","200","False"
"4247","1/4 cup minced fresh cilantro","cilantro","cilantro","0.1229526","117","False"
"274","1 12-ounce bottle lager","beer","beer","0.13536759","2","False"
"1473","1 tablespoon dijon mustard","dijon mustard","dijon mustard","0.058800243","29","False"
"4217","2 tablespoons hoisin sauce","hoisin sauce","hoisin sauce","0.04557184","10","False"
"4967","4 scallions, whites and greens, chopped","green onion","green onion","0.11628631","109","False"
"4845","1 medium onion, chopped","yellow onion","yellow onion","0.09593428","164","False"
"8567","1/2 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.1320439","33","False"
"345","1/4 cup chopped fresh cilantro","cilantro","cilantro","0.14525124","117","False"
"6194","4 garlic cloves, (minced or pressed or grated)","garlic","garlic","0.15280204","331","False"
"6314","3-4 tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.062753","23","False"
"5174","1 large onion, sliced","yellow onion","yellow onion","0.091644734","164","True"
"7717","1 pound ground Italian sausage*, spicy or mild","mild Italian sausage","mild Italian sausage","0.20186546","10","True"
"945","1 1/2 teaspoons soy sauce","soy sauce","soy sauce","0.09102525","51","False"
"8612","2 cups bite-size broccoli florets","broccoli floret","broccoli floret","0.16803968","7","False"
"7866","5 tablespoons water","tap water","tap water","0.08031355","92","False"
"7214","1/2 teaspoon apple cider vinegar","apple cider vinegar","apple cider vinegar","0.09557026","23","False"
"6556","1/2 cup vodka","vodka","vodka","0.09727799","2","False"
"8685","1 teaspoon smoked paprika","smoked paprika","smoked paprika","0.05140398","20","False"
"778","1/4 cup peanut butter","peanut butter","peanut butter","0.068735555","22","False"
"1838","2 tsp flaxseed meal","flaxseed meal","flaxseed meal","0.103248924","3","False"
"1072","3 tablespoons canola oil","canola oil","canola oil","0.073501736","31","False"
"8505","1 teaspoon Thai chili sauce or hot sauce","sriracha","sriracha","0.19107856","28","True"
"7619","½ teaspoon kosher salt, more to taste","kosher salt","kosher salt","0.09631616","113","False"
"5298","1/2 teaspoon white pepper","white pepper","white pepper","0.05585202","10","False"
"1428","3 tablespoons green curry paste","green curry paste","green curry paste","0.031137237","3","False"
"7996","1 teaspoon salt (or to taste)","table salt","table salt","0.09133287","208","False"
"527","3/4 cups corn kernels, fresh or frozen","frozen corn","frozen corn","0.20168915","13","False"
"2157","¼ cup olive oil","olive oil","olive oil","0.06107786","223","False"
"24","1 tablespoon coarsely crushed black pepper","ground black pepper","ground black pepper","0.124148205","200","False"
"2344","3 tsp coriander powder","ground coriander","ground coriander","0.16119613","14","False"
"69","1 small/medium red onion (thinly sliced)","red onion","red onion","0.0915181","67","False"
"8339","3 (14.5-ounce) cans diced tomatoes","diced tomato","diced tomato","0.07511486","26","False"
"6311","1 cup grape or cherry tomatoes halved","cherry tomato","cherry tomato","0.13090728","27","True"
"4361","fresh black pepper, to taste","ground black pepper","ground black pepper","0.09615068","200","False"
"7948","1 tbsp rice vinegar","rice vinegar","rice vinegar","0.07216869","44","False"
"1078","1/4 teaspoon cayenne pepper","ground red pepper","ground red pepper","0.095219254","33","False"
"3796","1 onion, chopped","yellow onion","yellow onion","0.07144764","164","False"
"8364","1/2 cup plain breadcrumbs","bread crumb","bread crumb","0.18367827","6","False"
"6400","1/2 cup chopped radish (about 3 medium)","radish","radish","0.16699508","8","False"
"2772","1 large lemon ((3 tablespoons juice))","lemon juice","lemon juice","0.17725836","66","False"
"3529","1 tsp oregano","dried oregano leaf","dried oregano leaf","0.16229257","41","False"
"5358","1/4 cup reduced-fat sour cream","sour cream","sour cream","0.1252031","23","True"
"4783","florets from 1 small head of broccoli, cut into bite-sized pieces","broccoli floret","broccoli floret","0.23169002","7","False"
"6737","½ teaspoon salt","table salt","table salt","0.09177246","208","False"
"8034","1 avocado (diced)","hass avocado","hass avocado","0.16133669","64","False"
"6092","10 oz spaghetti (dry, or fettuccine, I used semolina pasta)","spaghetti","spaghetti","0.16389245","5","False"
"353","1 1/4 tsp chilli powder ((Note 1))","chili powder","chili powder","0.21527682","39","False"
"7923","1 jalapeno, stemmed, seeded, and chopped","fresh jalapeno pepper","fresh jalapeno pepper","0.14519936","38","False"
"3317","1 tablespoon cumin","ground cumin","ground cumin","0.09845524","72","False"
"7242","2 Boneless Skinless Chicken Breasts","skinless chicken breast","skinless chicken breast","0.08999114","53","False"
"146","12 ounce Pork Tenderloin","pork tenderloin","pork tenderloin","0.1644507","19","False"
"309","4 cups beef broth","beef broth","beef broth","0.053789057","17","False"
"2014","1 tablespoon parsley","fresh parsley","fresh parsley","0.06681945","85","False"
"1568","half large or 1 small cucumber","slicing cucumber","slicing cucumber","0.15127543","27","False"
"7162","1 tablespoon sugar","white sugar","white sugar","0.13100685","51","False"
"957","1/4 cup panko (Japanese breadcrumbs), or fresh breadcrumbs","panko bread crumb","panko bread crumb","0.13429427","23","False"
"1929","⅓ C soy sauce","soy sauce","soy sauce","0.19031343","51","False"
"588","5 sprigs fresh thyme","fresh thyme","fresh thyme","0.048114717","32","False"
"17","2 teaspoons minced red jalapeño","fresh jalapeno pepper","fresh jalapeno pepper","0.20696796","38","False"
"4679","1 bell pepper, (any color, diced)","green bell pepper","green bell pepper","0.13169684","32","True"
"851","8 (6-inch) corn tortillas","corn tortilla","corn tortilla","0.11965968","15","False"
"8873","2 teaspoons light brown sugar","light brown sugar","light brown sugar","0.031017482","32","False"
"3435","1/4 teaspoon black pepper","ground black pepper","ground black pepper","0.06961487","200","False"
"460","2 tbsp. roasted salted pepitas","pepita","pepita","0.30958068","4","False"
"7234","4 fat garlic cloves- rough chopped","garlic","garlic","0.17317832","331","False"
"3763","1 cup Vanilla Yogurt or Greek Yogurt, (frozen)","low-fat vanilla greek yogurt","low-fat vanilla greek yogurt","0.19277279","3","True"
"8441","1/3 cup cornstarch ((40 g))","cornstarch","cornstarch","0.10465889","46","False"
"8732","1 pound lean ground beef","93% lean ground beef","93% lean ground beef","0.076802686","4","False"
"7426","2 tbsp lemon juice","lemon juice","lemon juice","0.03390985","66","False"
"4507","⅛ teaspoon ground cayenne","ground red pepper","ground red pepper","0.17328732","33","False"
"8184","1/2 teaspoon kosher salt","kosher salt","kosher salt","0.07057497","113","False"
"770","2 cloves garlic, minced","garlic","garlic","0.10506262","331","False"
"2592","2 spinach tortillas (8 inches), room temperature","flour tortilla","flour tortilla","0.19393401","13","True"
"5467","1 Tbsp sriracha","sriracha","sriracha","0.03653927","28","False"
"3121","¼ cup plus 1 1/2 tablespoons soy sauce","soy sauce","soy sauce","0.13990827","51","False"
"317","1/2 cup canned black beans, drained and rinsed","black bean","black bean","0.23667042","26","False"
"1135","1 tablespoon light soy sauce ((or soy sauce))","light soy sauce","light soy sauce","0.10749813","13","False"
"2851","1/2 head cauliflower, chopped (~4 cups)","white cauliflower","white cauliflower","0.12596992","21","False"
"6004","1/2 teaspoon salt","table salt","table salt","0.09177246","208","False"
"6843","3 cups water","tap water","tap water","0.10560309","92","False"
"338","2 tbsp bell pepper, minced","green bell pepper","green bell pepper","0.13966349","32","False"
"7458","1 fresh hot green chile like a jalapeño, or more to taste, thinly sliced (discard seeds for less heat)","fresh green chili pepper","fresh green chili pepper","0.18891305","3","False"
"3070","2 large cloves garlic ((minced))","garlic","garlic","0.14151773","331","False"
"4617","7 cups veggies chopped into bite sized pieces as needed","frozen mixed vegetable","frozen mixed vegetable","0.35647565","5","True"
"6188","1/2 cup shredded monterey jack cheese","shredded monterey jack cheese","shredded monterey jack cheese","0.040417913","8","False"
"3967","1/2 tsp grated fresh ginger","fresh ginger","fresh ginger","0.02383028","124","False"
"2335","2 cups thinly diagonally sliced celery","celery","celery","0.11006893","44","False"
"8906","1 T oil","vegetable oil","vegetable oil","0.08058055","80","False"
"1588","1 1/2 lbs beef top sirloin, fat trimmed and cut into 1″ cubes","top sirloin steak","top sirloin steak","0.25835285","6","False"
"8278","butter lettuce cups","butter lettuce","butter lettuce","0.099485606","9","False"
"6236","8 oz. Slaw Mix","coleslaw mix","coleslaw mix","0.2023951","4","False"
"129","1 large bundle arugula, cleaned, or boxed leaves","arugula","arugula","0.07129818","11","False"
"6491","1/2 teaspoon kosher salt","kosher salt","kosher salt","0.07057497","113","False"
"4167","1/2 cup dry white wine","white wine","white wine","0.10927403","19","True"
"661","1 cup apple cider vinegar","apple cider vinegar","apple cider vinegar","0.052781783","23","False"
"6148","2 tablespoons light soy sauce","light soy sauce","light soy sauce","0.048638225","13","False"
"2828","5 oz sliced Cremini mushrooms","brown mushroom","brown mushroom","0.21609738","11","False"
"7420","1/2 tsp garlic powder","garlic powder","garlic powder","0.054610632","53","False"
"5267","3 tablespoons water","tap water","tap water","0.11833503","92","False"
"1394","8 ounces extra-firm tofu","firm tofu","firm tofu","0.09198068","12","True"
"1844","2 garlic cloves (, minced)","garlic","garlic","0.14858827","331","False"
